month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx
2025-06,W-END-01,West District 1,West,Endocrinology,Cash,153.660282,16595.310489,156.733488,31.500358,20.160229,1521.388933,311.884731,215.879217,169.619385,982.230049,539.158884,1521.388933
2025-06,W-END-01,West District 1,West,Endocrinology,Medicare Part D,120.782973,12522.778693,118.367314,24.76051,16.837146,1195.871024,245.153561,169.689483,133.327451,772.071117,423.799907,1195.871024
2025-06,W-END-02,West District 2,West,Endocrinology,Commercial,128.069028,14937.971449,128.069028,26.254151,18.640447,1503.627489,308.243638,226.685451,178.109999,970.763012,532.864478,1503.627489
2025-06,W-END-02,West District 2,West,Endocrinology,Medicaid,84.096328,7447.57072,79.891511,17.239747,12.92981,1106.255215,226.78232,172.449197,135.495798,714.213892,392.041323,1106.255215
2025-06,W-PCP-01,West District 1,West,Primary Care,Cash,74.610361,6565.711574,76.102565,17.533435,11.221398,867.562314,195.20152,122.068399,95.910885,574.97267,292.589644,867.562314
2025-06,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,91.174939,7702.458778,89.351439,21.426112,14.569755,1150.879098,258.947796,166.300219,130.664459,762.739481,388.139617,1150.879098
2025-06,W-PCP-02,West District 2,West,Primary Care,Commercial,98.999248,9408.888609,98.999248,23.264823,16.518025,1151.154055,259.009661,161.970535,127.262564,762.921708,388.232347,1151.154055
2025-06,W-PCP-02,West District 2,West,Primary Care,Medicaid,95.326481,6878.75875,90.560157,22.401723,16.801291,1108.447437,249.400674,155.961599,122.541255,734.618103,373.829334,1108.447437
2025-07,E-CAR-01,East District 1,East,Cardiology,Commercial,189.853673,25835.287845,189.853673,31.325856,22.241358,1695.12208,313.597585,231.199584,181.656816,1092.412006,602.710073,1695.12208
2025-07,E-CAR-01,East District 1,East,Cardiology,Medicaid,182.809946,18887.92361,173.669448,30.163641,22.622729,1632.231659,301.962858,222.621891,174.917199,1051.882624,580.349035,1632.231659
2025-07,E-CAR-02,East District 2,East,Cardiology,Cash,187.457784,23619.680875,191.20694,30.930534,19.795542,1673.73022,309.64009,228.281923,179.364371,1078.626141,595.104078,1673.73022
2025-07,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,214.104906,25898.129612,209.82281,35.32731,24.022572,1911.650956,353.655428,260.732198,204.861013,1231.95284,679.698117,1911.650956
2025-07,E-END-01,East District 1,East,Endocrinology,Commercial,129.158716,15065.072763,129.158716,26.477537,18.799051,1278.799178,262.153831,181.456668,142.573095,825.610699,453.188479,1278.799178
2025-07,E-END-01,East District 1,East,Endocrinology,Medicaid,121.626176,10771.214197,115.544867,24.933367,18.700025,1204.219569,246.865011,170.874109,134.25823,777.461055,426.758515,1204.219569
2025-07,E-END-02,East District 2,East,Endocrinology,Cash,141.837195,15318.417038,144.673939,29.076624,18.609041,1515.915061,310.762588,221.413822,173.968003,978.69604,537.219021,1515.915061
2025-07,E-END-02,East District 2,East,Endocrinology,Medicare Part D,151.729002,15731.262935,148.694421,31.104445,21.151023,1502.267347,307.964806,213.165938,167.487523,969.884883,532.382463,1502.267347
2025-07,E-PCP-01,East District 1,East,Primary Care,Commercial,115.238473,10952.264586,115.238473,27.081041,19.227539,1339.982257,301.496008,188.539181,148.137929,888.066674,451.915584,1339.982257
2025-07,E-PCP-01,East District 1,East,Primary Care,Medicaid,49.177687,3548.661948,46.718803,11.556757,8.667566,923.119425,207.701871,146.803363,115.345501,611.792874,311.326551,923.119425
2025-07,E-PCP-02,East District 2,East,Primary Care,Cash,85.562947,7529.539255,87.274205,20.107291,12.868668,1211.346309,272.55292,180.862939,142.106596,802.813828,408.532481,1211.346309
2025-07,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,90.617099,7655.332475,88.804756,21.295018,14.480613,1053.687193,237.079618,148.25668,116.487393,698.326022,355.361171,1053.687193
2025-07,N-CAR-01,North District 1,North,Cardiology,Commercial,137.453181,18704.628958,137.453181,22.679775,16.10264,1227.260548,227.043202,167.38743,131.518694,790.901243,436.359305,1227.260548
2025-07,N-CAR-01,North District 1,North,Cardiology,Medicaid,177.959581,18386.783771,169.0616,29.36333,22.022499,1588.924821,293.951092,216.715222,170.276247,1023.973771,564.95105,1588.924821
2025-07,N-CAR-02,North District 2,North,Cardiology,Cash,148.379047,18695.760015,151.346629,24.482541,15.668826,1324.812926,245.090392,180.692706,141.972842,853.768331,471.044596,1324.812926
2025-07,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,154.693271,18711.697994,151.599405,25.52439,17.356585,1381.189913,255.520134,188.382027,148.01445,890.100166,491.089747,1381.189913
2025-07,N-END-01,North District 1,North,Endocrinology,Commercial,122.236984,14257.721763,122.236984,25.058583,17.791593,1210.267164,248.104769,171.732238,134.932475,781.365467,428.901697,1210.267164
2025-07,N-END-01,North District 1,North,Endocrinology,Medicaid,151.670906,13431.97552,144.087362,31.092534,23.319402,1501.692148,307.846889,213.084321,167.423393,969.513527,532.17862,1501.692148
2025-07,N-END-02,North District 2,North,Endocrinology,Cash,114.307886,12345.251829,116.594045,23.433116,14.997194,1131.76126,232.011058,160.592555,126.179865,730.680955,401.080305,1131.76126
2025-07,N-END-02,North District 2,North,Endocrinology,Medicare Part D,113.999364,11819.454019,111.719376,23.369869,15.891512,1128.70657,231.384847,160.159107,125.839296,728.708802,399.997767,1128.70657
2025-07,N-PCP-01,North District 1,North,Primary Care,Commercial,88.644872,8424.808646,88.644872,20.831544,14.790396,1186.208254,266.896857,174.389418,137.020258,786.153706,400.054548,1186.208254
2025-07,N-PCP-01,North District 1,North,Primary Care,Medicaid,128.238633,9253.699679,121.8267,30.136078,22.602059,1597.773313,359.498995,229.946219,180.672031,1058.91643,538.856883,1597.773313
2025-07,N-PCP-02,North District 2,North,Primary Care,Cash,85.092209,7488.114391,86.794053,19.996671,12.797869,989.444289,222.624966,139.217526,109.3852,655.749354,333.694935,989.444289
2025-07,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,106.846975,9026.432483,104.710035,25.10904,17.074147,1242.406688,279.541504,174.810031,137.350739,823.398943,419.007745,1242.406688
2025-07,S-CAR-01,South District 1,South,Cardiology,Cash,136.441484,17191.627082,139.170315,22.512845,14.408221,1218.227542,225.372094,166.155409,130.550678,785.079971,433.147571,1218.227542
2025-07,S-CAR-01,South District 1,South,Cardiology,Medicare Part D,132.631284,16043.080056,129.978658,21.884162,14.881229,1184.20789,219.078458,161.515429,126.904982,763.156195,421.051695,1184.20789
2025-07,S-CAR-02,South District 2,South,Cardiology,Commercial,233.580705,31785.662524,233.580705,38.540817,27.36398,2085.542021,385.825275,284.449394,223.495952,1344.015969,741.526051,2085.542021
2025-07,S-CAR-02,South District 2,South,Cardiology,Medicaid,165.905564,17141.36285,157.610286,27.374418,20.530814,1481.299677,274.040441,202.036109,158.742656,954.615347,526.684329,1481.299677
2025-07,S-END-01,South District 1,South,Endocrinology,Cash,137.120167,14808.978026,139.86257,28.109635,17.990166,1357.625414,278.31321,192.641806,151.36142,876.502021,481.123393,1357.625414
2025-07,S-END-01,South District 1,South,Endocrinology,Medicare Part D,123.129215,12766.036998,120.666631,25.24149,17.164211,1219.101138,249.915733,172.985747,135.917373,787.068804,432.032334,1219.101138
2025-07,S-END-02,South District 2,South,Endocrinology,Commercial,120.877057,14099.099974,120.877057,24.779797,17.593656,1196.802548,245.344523,169.821663,133.431306,772.672522,424.130025,1196.802548
2025-07,S-END-02,South District 2,South,Endocrinology,Medicaid,64.032677,5670.733829,60.831042,13.126698,9.845025,918.541598,188.301028,146.431921,115.053653,593.023347,325.518252,918.541598
2025-07,S-PCP-01,South District 1,South,Primary Care,Cash,80.781931,7108.809864,82.397569,18.983754,12.149601,1230.443244,276.84973,187.147007,147.044078,815.470228,414.973016,1230.443244
2025-07,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,65.241219,5511.578084,63.936394,15.331687,10.425548,758.618811,170.689233,106.739749,83.866945,502.770898,255.847913,758.618811
2025-07,S-PCP-02,South District 2,South,Primary Care,Commercial,66.953315,6363.243223,66.953315,15.73403,11.171162,778.526938,175.168562,109.540878,86.067831,515.964914,262.562024,778.526938
2025-07,S-PCP-02,South District 2,South,Primary Care,Medicaid,62.581735,4515.897982,59.452649,14.706707,11.030031,1070.702045,240.90796,167.169955,131.347823,709.602532,361.099513,1070.702045
2025-07,W-CAR-01,West District 1,West,Cardiology,Cash,134.983138,17007.875277,137.6828,22.272218,14.254218,1205.206582,222.963218,164.379465,129.155294,776.688685,428.517897,1205.206582
2025-07,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,133.353173,16130.399887,130.68611,22.003274,14.962226,1190.653335,220.270867,162.394531,127.595703,767.309928,423.343407,1190.653335
2025-07,W-CAR-02,West District 2,West,Cardiology,Commercial,238.708662,32483.474678,238.708662,39.386929,27.96472,2131.327334,394.295558,290.694103,228.402509,1373.52206,757.805274,2131.327334
2025-07,W-CAR-02,West District 2,West,Cardiology,Medicaid,171.230655,17691.551262,162.669122,28.253058,21.189794,1528.845133,282.836349,208.520886,163.837839,985.255753,543.58938,1528.845133
2025-07,W-END-01,West District 1,West,Endocrinology,Cash,154.178156,16651.24076,157.261718,31.606522,20.228172,1526.516391,312.935858,216.606784,170.191045,985.540405,540.975985,1526.516391
2025-07,W-END-01,West District 1,West,Endocrinology,Medicare Part D,121.190042,12564.983532,118.766241,24.843958,16.893892,1199.901403,245.979786,170.261378,133.776797,774.673187,425.228216,1199.901403
2025-07,W-END-02,West District 2,West,Endocrinology,Commercial,128.500652,14988.316082,128.500652,26.342633,18.703269,1508.695085,309.282494,227.449439,178.710272,974.034722,534.660363,1508.695085
2025-07,W-END-02,West District 2,West,Endocrinology,Medicaid,84.379751,7472.670863,80.160765,17.297849,12.973388,1109.983564,227.546632,173.030392,135.952452,716.620968,393.362596,1109.983564
2025-07,W-PCP-01,West District 1,West,Primary Care,Cash,74.861814,6587.839633,76.35905,17.592527,11.259217,870.486209,195.859397,122.4798,96.234128,576.910468,293.575742,870.486209
2025-07,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,91.482219,7728.417955,89.652576,21.498321,14.618859,1154.75784,259.820513,166.860693,131.10483,765.310098,389.447742,1154.75784
2025-07,W-PCP-02,West District 2,West,Primary Care,Commercial,99.332901,9440.598874,99.332901,23.34323,16.573694,1155.033725,259.882589,162.516415,127.691468,765.492941,389.540784,1155.033725
2025-07,W-PCP-02,West District 2,West,Primary Care,Medicaid,95.647754,6901.941857,90.865366,22.477222,16.857916,1112.183177,250.241215,156.487226,122.95425,737.093947,375.08923,1112.183177
2025-08,E-CAR-01,East District 1,East,Cardiology,Commercial,190.491378,25922.066643,190.491378,31.431077,22.316065,1700.815868,314.650935,231.976165,182.266988,1096.081337,604.734531,1700.815868
2025-08,E-CAR-01,East District 1,East,Cardiology,Medicaid,183.423991,18951.366731,174.252791,30.264958,22.698719,1637.714206,302.977128,223.369659,175.504734,1055.415821,582.298385,1637.714206
2025-08,E-CAR-02,East District 2,East,Cardiology,Cash,188.087441,23699.017615,191.849189,31.034428,19.862034,1679.352156,310.680149,229.048708,179.966841,1082.249166,597.102989,1679.352156
2025-08,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,214.824069,25985.119492,210.527589,35.445971,24.103261,1918.072051,354.84333,261.607979,205.549126,1236.090878,681.981173,1918.072051
2025-08,E-END-01,East District 1,East,Endocrinology,Commercial,129.592551,15115.675216,129.592551,26.566473,18.862196,1283.094568,263.034387,182.066167,143.051988,828.383862,454.710706,1283.094568
2025-08,E-END-01,East District 1,East,Endocrinology,Medicaid,122.03471,10807.393899,115.932975,25.017116,18.762837,1208.264455,247.694213,171.448063,134.709192,780.07249,428.191965,1208.264455
2025-08,E-END-02,East District 2,East,Endocrinology,Cash,142.313616,15369.870453,145.159889,29.174292,18.671546,1521.006907,311.806416,222.157536,174.552349,981.983406,539.023501,1521.006907
2025-08,E-END-02,East District 2,East,Endocrinology,Medicare Part D,152.238649,15784.103069,149.193877,31.208922,21.222067,1507.313354,308.999237,213.881947,168.050101,973.142656,534.170698,1507.313354
2025-08,E-PCP-01,East District 1,East,Primary Care,Commercial,115.62555,10989.052422,115.62555,27.172004,19.292125,1344.483157,302.508711,189.172471,148.635513,891.049623,453.433534,1344.483157
2025-08,E-PCP-01,East District 1,East,Primary Care,Medicaid,67.650163,4881.635835,64.267655,15.897788,11.923342,926.220113,208.399525,137.044381,107.677729,613.84784,312.372273,926.220113
2025-08,E-PCP-02,East District 2,East,Primary Care,Cash,85.850346,7554.830413,87.567352,20.174831,12.911893,1215.415129,273.468404,181.470443,142.583921,805.51042,409.904709,1215.415129
2025-08,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,90.921474,7681.046165,89.103045,21.366547,14.529251,1057.226447,237.87595,148.754663,116.878664,700.671646,356.554801,1057.226447
2025-08,N-CAR-01,North District 1,North,Cardiology,Commercial,137.914876,18767.456407,137.914876,22.755955,16.15673,1231.382825,227.805824,167.94967,131.960457,793.557822,437.825004,1231.382825
2025-08,N-CAR-01,North District 1,North,Cardiology,Medicaid,178.557333,18448.543603,169.629465,29.461959,22.09647,1594.261899,294.938451,217.443154,170.84819,1027.413222,566.848676,1594.261899
2025-08,N-CAR-02,North District 2,North,Cardiology,Cash,148.877442,18758.557673,151.854991,24.564778,15.721457,1329.262875,245.913632,181.29964,142.449717,856.636075,472.6268,1329.262875
2025-08,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,155.212874,18774.549186,152.108616,25.610123,17.414884,1385.829229,256.378408,189.014788,148.51162,893.089948,492.739281,1385.829229
2025-08,N-END-01,North District 1,North,Endocrinology,Commercial,122.647569,14305.612383,122.647569,25.142753,17.851353,1214.33236,248.938134,172.309075,135.385701,783.990015,430.342346,1214.33236
2025-08,N-END-01,North District 1,North,Endocrinology,Medicaid,152.180358,13477.092521,144.57134,31.196974,23.39773,1506.73622,308.880924,213.800054,167.985756,972.770052,533.966168,1506.73622
2025-08,N-END-02,North District 2,North,Endocrinology,Cash,114.691839,12386.718607,116.985676,23.511827,15.047569,1135.562763,232.790367,161.131973,126.603694,733.135257,402.427506,1135.562763
2025-08,N-END-02,North District 2,North,Endocrinology,Medicare Part D,114.382279,11859.15468,112.094632,23.448366,15.944889,1132.497813,232.16205,160.697069,126.261983,731.156483,401.34133,1132.497813
2025-08,N-PCP-01,North District 1,North,Primary Care,Commercial,88.942623,8453.106948,88.942623,20.901517,14.840077,1190.19264,267.793345,174.97518,137.480498,788.794338,401.398301,1190.19264
2025-08,N-PCP-01,North District 1,North,Primary Care,Medicaid,128.669376,9284.782164,122.235907,30.237304,22.677977,1603.140115,360.706525,230.718593,181.278894,1062.473252,540.666864,1603.140115
2025-08,N-PCP-02,North District 2,North,Primary Care,Cash,85.378027,7513.266406,87.085588,20.063837,12.840856,992.767761,223.372747,139.68515,109.752618,657.951966,334.815795,992.767761
2025-08,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,107.205866,9056.751593,105.061749,25.19338,17.131497,1246.579843,280.480464,175.397207,137.812092,826.164679,420.415164,1246.579843
2025-08,S-CAR-01,South District 1,South,Cardiology,Cash,136.899781,17249.372469,139.637776,22.588464,14.456617,1222.319479,226.129104,166.713512,130.989189,787.716997,434.602482,1222.319479
2025-08,S-CAR-01,South District 1,South,Cardiology,Medicare Part D,133.076782,16096.967561,130.415247,21.957669,14.931214,1188.185554,219.814328,162.057948,127.331244,765.719579,422.465975,1188.185554
2025-08,S-CAR-02,South District 2,South,Cardiology,Commercial,234.365287,31892.428183,234.365287,38.670271,27.455894,2092.5472,387.121231,285.404837,224.246657,1348.530418,744.016782,2092.5472
2025-08,S-CAR-02,South District 2,South,Cardiology,Medicaid,166.462828,17198.939405,158.139687,27.466367,20.599776,1486.275252,274.960921,202.714734,159.275862,957.821828,528.453424,1486.275252
2025-08,S-END-01,South District 1,South,Endocrinology,Cash,137.580743,14858.720274,140.332358,28.204052,18.050594,1362.185576,279.248043,193.288876,151.86983,879.446127,482.739448,1362.185576
2025-08,S-END-01,South District 1,South,Endocrinology,Medicare Part D,123.542797,12808.917161,121.07194,25.326273,17.221865,1223.196006,250.755182,173.566791,136.373907,789.712511,433.483495,1223.196006
2025-08,S-END-02,South District 2,South,Endocrinology,Commercial,121.283075,14146.457794,121.283075,24.86303,17.652752,1200.822518,246.168617,170.39208,133.879492,775.267871,425.554647,1200.822518
2025-08,S-END-02,South District 2,South,Endocrinology,Medicaid,64.247757,5689.781399,61.03537,13.170791,9.878093,921.626911,188.933517,146.923776,115.440109,595.015269,326.611642,921.626911
2025-08,S-PCP-01,South District 1,South,Primary Care,Cash,81.053271,7132.687826,82.674337,19.047518,12.190412,1234.576212,277.779647,187.775622,147.537987,818.209332,416.36688,1234.576212
2025-08,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,65.460358,5530.091062,64.151152,15.383185,10.460566,761.166957,171.262566,107.098281,84.14865,504.459669,256.707289,761.166957
2025-08,S-PCP-02,South District 2,South,Primary Care,Commercial,67.178207,6384.616882,67.178207,15.786879,11.208684,781.14195,175.756939,109.908816,86.356927,517.698001,263.44395,781.14195
2025-08,S-PCP-02,South District 2,South,Primary Care,Medicaid,62.791943,4531.066546,59.652346,14.756107,11.06708,1074.298453,241.717152,167.731468,131.78901,711.986032,362.312421,1074.298453
2025-08,W-CAR-01,West District 1,West,Cardiology,Cash,135.436537,17065.003459,138.145265,22.347027,14.302098,1209.254782,223.712134,164.931603,129.589117,779.297525,429.957257,1209.254782
2025-08,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,133.801096,16184.580695,131.125076,22.077181,15.012483,1194.652649,221.01074,162.940003,128.024286,769.887263,424.765386,1194.652649
2025-08,W-CAR-02,West District 2,West,Cardiology,Commercial,239.510465,32592.584238,239.510465,39.519226,28.058652,2138.486305,395.619966,291.670523,229.169697,1378.135619,760.350685,2138.486305
2025-08,W-CAR-02,West District 2,West,Cardiology,Medicaid,171.805807,17750.975858,163.215516,28.347957,21.26097,1533.98041,283.786376,209.221294,164.388157,988.565152,545.415258,1533.98041
2025-08,W-END-01,West District 1,West,Endocrinology,Cash,154.696028,16707.171032,157.789949,31.712686,20.296119,1531.643841,313.986987,217.33435,170.762703,988.850761,542.79308,1531.643841
2025-08,W-END-01,West District 1,West,Endocrinology,Medicare Part D,121.59711,12607.188372,119.165167,24.927408,16.950637,1203.931783,246.806015,170.833273,134.226143,777.275257,426.656526,1203.931783
2025-08,W-END-02,West District 2,West,Endocrinology,Commercial,128.932275,15038.660714,128.932275,26.431115,18.766092,1513.762678,310.321349,228.213424,179.310547,977.306431,536.456246,1513.762678
2025-08,W-END-02,West District 2,West,Endocrinology,Medicaid,112.484904,9961.663061,106.860658,23.059405,17.294554,1113.711917,228.310943,158.031422,124.167546,719.028044,394.683873,1113.711917
2025-08,W-PCP-01,West District 1,West,Primary Care,Cash,75.11327,6609.967695,76.615534,17.651618,11.297036,873.410109,196.517274,122.8912,96.557371,578.848269,294.56184,873.410109
2025-08,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,91.789501,7754.377132,89.953712,21.570533,14.667963,1158.636585,260.693232,167.421165,131.545201,767.880718,390.755867,1158.636585
2025-08,W-PCP-02,West District 2,West,Primary Care,Commercial,99.666552,9472.309139,99.666552,23.421639,16.629365,1158.913398,260.755513,163.062296,128.120376,768.064174,390.849224,1158.913398
2025-08,W-PCP-02,West District 2,West,Primary Care,Medicaid,95.969026,6925.124963,91.170576,22.552721,16.914541,1115.918914,251.081756,157.012855,123.367243,739.569791,376.349123,1115.918914
2025-09,E-CAR-01,East District 1,East,Cardiology,Commercial,191.129081,26008.845442,191.129081,31.536299,22.390771,1706.509659,315.704288,232.752749,182.87716,1099.750668,606.758991,1706.509659
2025-09,E-CAR-01,East District 1,East,Cardiology,Medicaid,184.038036,19014.809853,174.836135,30.366277,22.774708,1643.196748,303.991398,224.11743,176.092267,1058.949015,584.247733,1643.196748
2025-09,E-CAR-02,East District 2,East,Cardiology,Cash,188.717099,23778.354356,192.49144,31.138321,19.928524,1684.974088,311.720207,229.815488,180.569311,1085.87219,599.101898,1684.974088
2025-09,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,215.543231,26072.109371,211.232368,35.564632,24.183951,1924.493145,356.031231,262.483759,206.237239,1240.228916,684.264229,1924.493145
2025-09,E-END-01,East District 1,East,Endocrinology,Commercial,130.026386,15166.277667,130.026386,26.65541,18.925341,1287.389963,263.914942,182.675668,143.530882,831.157027,456.232936,1287.389963
2025-09,E-END-01,East District 1,East,Endocrinology,Medicaid,122.443243,10843.5736,116.32108,25.100865,18.825648,1212.309338,248.523413,172.022017,135.160155,782.683923,429.625415,1212.309338
2025-09,E-END-02,East District 2,East,Endocrinology,Cash,142.790036,15421.323869,145.645836,29.271957,18.734053,1526.098752,312.850244,222.901248,175.136696,985.270772,540.82798,1526.098752
2025-09,E-END-02,East District 2,East,Endocrinology,Medicare Part D,152.748294,15836.943204,149.69333,31.3134,21.293113,1512.359353,310.033668,214.597954,168.612679,976.400425,535.958927,1512.359353
2025-09,E-PCP-01,East District 1,East,Primary Care,Commercial,116.012629,11025.84026,116.012629,27.262968,19.356708,1348.984056,303.521414,189.80576,149.133096,894.032571,454.951485,1348.984056
2025-09,E-PCP-01,East District 1,East,Primary Care,Medicaid,79.921589,5767.141871,75.92551,18.781574,14.086179,929.320804,209.097181,130.757987,102.73842,615.902808,313.417997,929.320804
2025-09,E-PCP-02,East District 2,East,Primary Care,Cash,86.137744,7580.121572,87.8605,20.24237,12.955118,1219.48395,274.383889,182.077949,143.061246,808.20701,411.27694,1219.48395
2025-09,E-PCP-02,East District 2,East,Primary Care,Medicare Part D,91.225852,7706.759853,89.401334,21.438074,14.577891,1060.765704,238.672283,149.252646,117.269936,703.01727,357.748434,1060.765704
2025-09,N-CAR-01,North District 1,North,Cardiology,Commercial,138.376571,18830.283857,138.376571,22.832133,16.210815,1235.505103,228.568444,168.511914,132.402218,796.214399,439.290703,1235.505103
2025-09,N-CAR-01,North District 1,North,Cardiology,Medicaid,179.155086,18510.303432,170.19733,29.56059,22.170442,1599.598977,295.925811,218.171081,171.420136,1030.852674,568.746303,1599.598977
2025-09,N-CAR-02,North District 2,North,Cardiology,Cash,149.375837,18821.355332,152.363352,24.647012,15.774088,1333.712822,246.736871,181.906574,142.926593,859.503818,474.209004,1333.712822
2025-09,N-CAR-02,North District 2,North,Cardiology,Medicare Part D,155.732477,18837.400381,152.617828,25.695859,17.473183,1390.468541,257.236679,189.647549,149.008789,896.079726,494.388815,1390.468541
2025-09,N-END-01,North District 1,North,Endocrinology,Commercial,123.058153,14353.503004,123.058153,25.226921,17.911113,1218.397558,249.771501,172.885911,135.838931,786.614563,431.782995,1218.397558
2025-09,N-END-01,North District 1,North,Endocrinology,Medicaid,152.689809,13522.20952,145.055319,31.30141,23.476058,1511.78029,309.91496,214.515788,168.548119,976.026574,535.753716,1511.78029
2025-09,N-END-02,North District 2,North,Endocrinology,Cash,115.075791,12428.185383,117.377306,23.590538,15.097945,1139.364263,233.569674,161.671392,127.027521,735.58956,403.774703,1139.364263
2025-09,N-END-02,North District 2,North,Endocrinology,Medicare Part D,114.765194,11898.855342,112.469891,23.526864,15.998269,1136.289052,232.939256,161.235031,126.684667,733.60416,402.684892,1136.289052
2025-09,N-PCP-01,North District 1,North,Primary Care,Commercial,89.240376,8481.40525,89.240376,20.971489,14.889758,1194.177024,268.689829,175.56094,137.940739,791.434969,402.742055,1194.177024
2025-09,N-PCP-01,North District 1,North,Primary Care,Medicaid,129.10012,9315.864648,122.645112,30.338528,22.753896,1608.506915,361.914055,231.490964,181.885758,1066.030072,542.476842,1608.506915
2025-09,N-PCP-02,North District 2,North,Primary Care,Cash,85.663846,7538.418422,87.377122,20.131004,12.883841,996.09123,224.120526,140.152771,110.120033,660.154579,335.936651,996.09123
2025-09,N-PCP-02,North District 2,North,Primary Care,Medicare Part D,107.564757,9087.070705,105.413462,25.277718,17.188848,1250.752994,281.419424,175.98438,138.273442,828.930415,421.822579,1250.752994
2025-09,S-CAR-01,South District 1,South,Cardiology,Cash,137.358078,17307.117859,140.10524,22.664083,14.505014,1226.411411,226.886111,167.271615,131.427697,790.354021,436.05739,1226.411411
2025-09,S-CAR-01,South District 1,South,Cardiology,Medicare Part D,133.52228,16150.855066,130.851834,22.031176,14.9812,1192.163219,220.550196,162.600466,127.757509,768.282963,423.880256,1192.163219
2025-09,S-CAR-02,South District 2,South,Cardiology,Commercial,235.149868,31999.193845,235.149868,38.799728,27.547806,2099.552383,388.417191,286.360283,224.997365,1353.044867,746.507516,2099.552383
2025-09,S-CAR-02,South District 2,South,Cardiology,Medicaid,167.020091,17256.51596,158.669089,27.558315,20.668736,1491.250825,275.881402,203.393357,159.809066,961.02831,530.222515,1491.250825
2025-09,S-END-01,South District 1,South,Endocrinology,Cash,138.041321,14908.462523,140.802145,28.298471,18.111021,1366.745741,280.182876,193.935945,152.378242,882.390232,484.355509,1366.745741
2025-09,S-END-01,South District 1,South,Endocrinology,Medicare Part D,123.956379,12851.797323,121.47725,25.411057,17.279519,1227.290877,251.59463,174.147838,136.830444,792.356216,434.934661,1227.290877
2025-09,S-END-02,South District 2,South,Endocrinology,Commercial,121.689091,14193.815616,121.689091,24.946263,17.711846,1204.842489,246.992712,170.9625,134.327678,777.86322,426.979268,1204.842489
2025-09,S-END-02,South District 2,South,Endocrinology,Medicaid,64.462839,5708.828969,61.239697,13.214882,9.911161,924.712222,189.566006,147.415629,115.826564,597.00719,327.705032,924.712222
2025-09,S-PCP-01,South District 1,South,Primary Care,Cash,81.324612,7156.565786,82.951104,19.111283,12.231221,1238.709179,278.709566,188.404234,148.031898,820.948436,417.760743,1238.709179
2025-09,S-PCP-01,South District 1,South,Primary Care,Medicare Part D,65.6795,5548.604038,64.365908,15.434682,10.495584,763.715101,171.835898,107.45681,84.430351,506.14844,257.566661,763.715101
2025-09,S-PCP-02,South District 2,South,Primary Care,Commercial,67.403098,6405.990539,67.403098,15.839728,11.246208,783.756967,176.345316,110.276758,86.646024,519.431087,264.325879,783.756967
2025-09,S-PCP-02,South District 2,South,Primary Care,Medicaid,63.002149,4546.235109,59.852042,14.805505,11.104129,1077.894861,242.526344,168.292979,132.230198,714.369535,363.525326,1077.894861
2025-09,W-CAR-01,West District 1,West,Cardiology,Cash,135.889934,17122.131638,138.607731,22.42184,14.349978,1213.302979,224.461052,165.483741,130.02294,781.906364,431.396615,1213.302979
2025-09,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,134.249019,16238.761499,131.56404,22.151088,15.06274,1198.651968,221.750614,163.485474,128.452873,772.464602,426.187366,1198.651968
2025-09,W-CAR-02,West District 2,West,Cardiology,Commercial,240.312269,32701.693798,240.312269,39.651524,28.152583,2145.645272,396.944376,292.646943,229.936884,1382.749176,762.896096,2145.645272
2025-09,W-CAR-02,West District 2,West,Cardiology,Medicaid,172.380957,17810.400454,163.761909,28.442858,21.332143,1539.115686,284.736402,209.921698,164.938478,991.874553,547.241133,1539.115686
2025-09,W-END-01,West District 1,West,Endocrinology,Cash,155.2139,16763.101303,158.318179,31.81885,20.364064,1536.771294,315.038117,218.061915,171.334362,992.161117,544.610177,1536.771294
2025-09,W-END-01,West District 1,West,Endocrinology,Medicare Part D,122.004178,12649.39321,119.564095,25.010856,17.007383,1207.962162,247.632243,171.405169,134.675489,779.877326,428.084836,1207.962162
2025-09,W-END-02,West District 2,West,Endocrinology,Commercial,129.363902,15089.005345,129.363902,26.519599,18.828916,1518.830273,311.360206,228.977409,179.910821,980.578142,538.252132,1518.830273
